-50.0,0,0
-46.89316958023017,2.790385319682662,0
-43.61061710119146,3.938516325408582,0
-40.29185267939325,4.766369058576679,0
-36.95270851769463,5.401738876530603,0
-33.600275219342215,5.8955910617396,0
-30.238757630518297,6.275152610365933,0
-26.871027327667374,6.557433641794859,0
-23.499213071805546,6.754169931944203,0
-20.12497566036067,6.8740264144265195,0
-16.74965451266032,6.9237152040640595,0
-13.374354220030618,6.908617514785675,0
-10.0,6.833154373039918,0
-6.649203555102574,6.708867282798099,0
-3.2994711158915635,6.5467079966139945,0
0.048942814117594935,6.349297715027465,0
3.395816598380165,6.118854958562235,0
6.740955008666269,5.857249480323742,0
10.084183651031978,5.566042074216998,0
13.425344021545328,5.246514552374748,0
16.764289020623266,4.89969271764011,0
20.100878808239997,4.526364247199921,0
23.434976917273715,4.127092815772663,0
26.76644656576825,3.7022293977010126,0
30.095147125019835,3.251921424057435,0
33.42093071168529,2.776120289227768,0
36.7436388801443,2.2745875738587227,0
40.0630993971602,1.7469002599947456,0
43.37912308514696,1.1924551482743257,0
46.6915007235209,0.6104726386363916,0
46.641832609812425,-0.1783738732042918,0
43.28754358151974,-0.35294897543482145,0
39.9369006028398,-0.5246780377725234,0
36.58969445318904,-0.6943406602784765,0
33.24573595498141,-0.8625400423141882,0
29.904852874980165,-1.029699201835213,0
26.566886767565094,-1.19605655819484,0
23.23168974939297,-1.3616607170072312,0
19.89912119175999,-1.5263642471999215,0
16.569044312710076,-1.6898161744302327,0
13.241322645121336,-1.8514528239796855,0
9.915816348968022,-2.010486518661442,0
6.592378324667081,-2.165891455632386,0
3.2708500682864994,-2.3163858227597656,0
-0.048942814117594935,-2.4604088261385755,0
-3.3671955507750937,-2.5960907126633774,0
-6.684129778230755,-2.7212129618104455,0
-10.0,-2.8331543730399185,0
-13.29231244663604,-2.9363952925634536,0
-16.583678820673,-3.0348263151751715,0
-19.875024339639335,-3.12402641442652,0
-23.167453594861122,-3.1986143763886474,0
-26.462306005665955,-3.251878086239304,0
-29.761242369481703,-3.275152610365933,0
-33.06639144732445,-3.2567021728507117,0
-36.3806248156387,-3.1795166543083813,0
-39.70814732060675,-3.0163690585766783,0
-43.05604956547521,-2.7162941031863603,0
-46.440163753103164,-2.151496430793773,0
-50.0,0,0
